link_dir, tx_beam, rx_beam, mcs, tx_mask22, tx_mask23, tx_mask24, rx_mask22, rx_mask23, rx_mask24, tx_gain_idx, rx_rf_gain_idx, rx_if_gain_idx, stf_snr, post_snr, rssi, rssi std, tx temp, rx temp
1to2, 33, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 15, 12, -15, 0, 50 , 54 
1to2, 33, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 15, -13, 0, 50 , 54 
1to2, 33, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 14, 10, -12, 0, 50 , 54 
1to2, 33, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 17, 14, -13, 0, 50 , 54 
1to2, 33, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 1, 3, -14, 0, 50 , 54 
1to2, 33, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 14, 9, -14, 0, 50 , 54 
1to2, 33, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 11, -15, 0, 50 , 54 
1to2, 33, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 4, 19, 13, -15, 0, 50 , 54 
1to2, 33, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 15, 8, -15, 0, 50 , 54 
1to2, 33, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 13, 8, -14, 0, 50 , 54 
1to2, 33, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -12, 0, 50 , 54 
1to2, 33, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 13, 11, -17, 0, 50 , 54 
1to2, 33, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 10, 7, -11, 0, 50 , 54 
1to2, 33, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 12, -14, 0, 50 , 54 
1to2, 33, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 15, 10, -13, 0, 50 , 54 
1to2, 33, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 11, 20, 14, -14, 0, 50 , 54 
1to2, 33, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 6, 18, 11, -14, 0, 50 , 54 
1to2, 33, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 10, -14, 0, 50 , 54 
1to2, 33, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 14, 10, -14, 0, 50 , 54 
1to2, 33, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 9, 6, -11, 0, 50 , 54 
1to2, 33, 60, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 7, -14, 0, 50 , 54 
1to2, 33, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 15, 9, -13, 0, 50 , 54 
1to2, 33, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 9, -15, 0, 50 , 54 
1to2, 33, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 10, 8, -13, 0, 50 , 54 
1to2, 34, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 7, 23, 19, -12, 0, 51 , 54 
1to2, 34, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 0, 10, 24, 18, -17, 0, 51 , 54 
1to2, 34, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 10, 25, 19, -11, 0, 51 , 54 
1to2, 34, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 14, -14, 0, 51 , 54 
1to2, 34, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 21, 17, -13, 0, 51 , 54 
1to2, 34, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 11, 5, -13, 0, 51 , 54 
1to2, 34, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 18, 16, -13, 0, 51 , 54 
1to2, 34, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 11, 19, 16, -13, 0, 51 , 54 
1to2, 34, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 15, 12, -15, 0, 51 , 54 
1to2, 34, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 6, -15, 0, 51 , 54 
1to2, 34, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 12, 12, 10, -11, 0, 51 , 54 
1to2, 34, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 9, -15, 0, 51 , 54 
1to2, 34, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 13, 11, -13, 0, 51 , 54 
1to2, 34, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 9, 7, -15, 0, 51 , 54 
1to2, 34, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 6, -15, 0, 51 , 54 
1to2, 34, 16, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 6, -14, 0, 51 , 54 
1to2, 34, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 8, 5, -14, 0, 51 , 54 
1to2, 34, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 12, 9, -16, 0, 51 , 54 
1to2, 34, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 8, -14, 0, 51 , 54 
1to2, 34, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -15, 0, 51 , 54 
1to2, 34, 21, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 3, -12, 0, 51 , 54 
1to2, 34, 22, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 3, 3, -16, 0, 51 , 54 
1to2, 34, 23, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 6, 5, -13, 0, 51 , 54 
1to2, 34, 24, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 5, -14, 0, 51 , 54 
1to2, 34, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 7, -14, 0, 51 , 54 
1to2, 34, 26, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 12, 6, 6, -12, 0, 51 , 54 
1to2, 34, 27, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 4, -14, 0, 51 , 54 
1to2, 34, 28, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -1, 3, -15, 0, 51 , 54 
1to2, 34, 29, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 6, -12, 0, 51 , 54 
1to2, 34, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 6, 4, -15, 0, 51 , 54 
1to2, 34, 31, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 4, 4, -14, 0, 51 , 54 
1to2, 34, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 20, 16, -12, 0, 51 , 54 
1to2, 34, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 7, 22, 18, -14, 0, 51 , 54 
1to2, 34, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 14, 12, -11, 0, 51 , 54 
1to2, 34, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 15, -14, 0, 51 , 54 
1to2, 34, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 14, 7, -16, 0, 51 , 54 
1to2, 34, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 9, -14, 0, 51 , 54 
1to2, 34, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 9, -15, 0, 51 , 54 
1to2, 34, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 11, -14, 0, 51 , 54 
1to2, 34, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 0, 3, -18, 0, 51 , 54 
1to2, 34, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 12, 10, -13, 0, 51 , 54 
1to2, 34, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 12, 8, -14, 0, 51 , 54 
1to2, 34, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 11, 9, -15, 0, 51 , 54 
1to2, 34, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 4, 4, -15, 0, 51 , 54 
1to2, 34, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 13, 10, -14, 0, 51 , 54 
1to2, 34, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 9, -14, 0, 51 , 54 
1to2, 34, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 14, 10, -14, 0, 51 , 54 
1to2, 34, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 6, -17, 0, 51 , 54 
1to2, 34, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 5, -14, 0, 51 , 54 
1to2, 34, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 3, -14, 0, 51 , 54 
1to2, 34, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 5, -14, 0, 51 , 54 
1to2, 34, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 4, 4, -14, 0, 51 , 54 
1to2, 34, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 9, -15, 0, 51 , 54 
1to2, 34, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 7, -13, 0, 51 , 54 
1to2, 34, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 9, -14, 0, 51 , 54 
1to2, 34, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 7, -14, 0, 51 , 54 
1to2, 34, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 4, -15, 0, 51 , 54 
1to2, 34, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 7, -14, 0, 51 , 54 
1to2, 34, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 4, -15, 0, 51 , 54 
1to2, 34, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 6, 5, -11, 0, 51 , 54 
1to2, 34, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 7, 5, -13, 0, 51 , 54 
1to2, 34, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 6, -16, 0, 51 , 54 
1to2, 35, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 6, 24, 20, -13, 0, 51 , 54 
1to2, 35, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 7, 20, 17, -13, 0, 51 , 54 
1to2, 35, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 20, 16, -14, 0, 51 , 54 
1to2, 35, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 22, 18, -13, 0, 51 , 54 
1to2, 35, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 15, -17, 0, 51 , 54 
1to2, 35, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 19, 16, -17, 0, 51 , 54 
1to2, 35, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 6, -15, 0, 51 , 54 
1to2, 35, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 10, -14, 0, 51 , 54 
1to2, 35, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 4, 4, -19, 0, 51 , 54 
1to2, 35, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 8, -14, 0, 51 , 54 
1to2, 35, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 11, 9, -18, 0, 51 , 54 
1to2, 35, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 12, -14, 0, 51 , 54 
1to2, 35, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 8, 7, -13, 0, 51 , 54 
1to2, 35, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 8, -15, 0, 51 , 54 
1to2, 35, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 14, 6, 5, -9, 0, 51 , 54 
1to2, 35, 15, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -13, 0, 51 , 54 
1to2, 35, 16, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 6, -14, 0, 51 , 54 
1to2, 35, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 9, -14, 0, 51 , 54 
1to2, 35, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 2, 3, -16, 0, 51 , 54 
1to2, 35, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 4, 4, -14, 0, 51 , 54 
1to2, 35, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 4, 5, -15, 0, 51 , 54 
1to2, 35, 22, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 14, 4, 4, -10, 0, 51 , 54 
1to2, 35, 23, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 5, -14, 0, 51 , 54 
1to2, 35, 24, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 2, -14, 0, 51 , 54 
1to2, 35, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -15, 0, 51 , 54 
1to2, 35, 26, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -1, 3, -12, 0, 51 , 54 
1to2, 35, 27, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -4, 3, -14, 0, 51 , 54 
1to2, 35, 28, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 3, 4, -17, 0, 51 , 54 
1to2, 35, 29, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 4, 4, -13, 0, 51 , 54 
1to2, 35, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 4, 4, -16, 0, 51 , 54 
1to2, 35, 31, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 8, 6, -18, 0, 51 , 54 
1to2, 35, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 8, 24, 19, -13, 0, 51 , 54 
1to2, 35, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 8, -14, 0, 51 , 54 
1to2, 35, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 19, 16, -15, 0, 51 , 54 
1to2, 35, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 12, 6, 6, -13, 0, 51 , 54 
1to2, 35, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 6, 18, 15, -12, 0, 51 , 54 
1to2, 35, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 14, 10, -15, 0, 51 , 54 
1to2, 35, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 7, 6, -10, 0, 51 , 54 
1to2, 35, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 5, -13, 0, 51 , 54 
1to2, 35, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 11, 9, -15, 0, 51 , 54 
1to2, 35, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 7, 6, -9, 0, 51 , 54 
1to2, 35, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 13, 12, -15, 0, 51 , 54 
1to2, 35, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 4, -16, 0, 51 , 54 
1to2, 35, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -14, 0, 51 , 54 
1to2, 35, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -18, 0, 51 , 54 
1to2, 35, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 4, -15, 0, 51 , 54 
1to2, 35, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 3, 3, -12, 0, 51 , 54 
1to2, 35, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 10, 7, -13, 0, 51 , 54 
1to2, 35, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 8, -15, 0, 51 , 54 
1to2, 35, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 2, -15, 0, 51 , 54 
1to2, 35, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -5, 3, -15, 0, 51 , 54 
1to2, 35, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 3, 3, -15, 0, 51 , 54 
1to2, 35, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -1, 3, -14, 0, 51 , 54 
1to2, 35, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 5, -14, 0, 51 , 54 
1to2, 35, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 8, 4, -16, 0, 51 , 54 
1to2, 35, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 6, 5, -14, 0, 51 , 54 
1to2, 35, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 10, -14, 0, 51 , 54 
1to2, 35, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 3, -12, 0, 51 , 54 
1to2, 35, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 4, -12, 0, 51 , 54 
1to2, 35, 60, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 4, -14, 0, 51 , 54 
1to2, 35, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -13, 0, 51 , 54 
1to2, 35, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 5, -17, 0, 51 , 54 
1to2, 35, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 5, 5, -18, 0, 51 , 54 
1to2, 36, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 5, 25, 19, -12, 0, 50 , 54 
1to2, 36, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 7, 24, 19, -13, 0, 50 , 54 
1to2, 36, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 22, 17, -12, 0, 50 , 54 
1to2, 36, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 20, 16, -14, 0, 50 , 54 
1to2, 36, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 11, -14, 0, 50 , 54 
1to2, 36, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 15, -15, 0, 50 , 54 
1to2, 36, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 13, -14, 0, 50 , 54 
1to2, 36, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 9, -13, 0, 50 , 54 
1to2, 36, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 5, 5, -17, 0, 50 , 54 
1to2, 36, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 5, 5, -17, 0, 50 , 54 
1to2, 36, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 7, -15, 0, 50 , 54 
1to2, 36, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 8, -15, 0, 50 , 54 
1to2, 36, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 12, 7, 6, -14, 0, 50 , 54 
1to2, 36, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 9, -14, 0, 50 , 54 
1to2, 36, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, 0, 3, -14, 0, 50 , 54 
1to2, 36, 15, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -11, 0, 50 , 54 
